,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2018-04-30,244812.85455223863,104974.1634710105,85583.42771571479,102609.13728313497,198228.86882221518,193724.74052033143,101227.0514639665,117779.66656193475,99665.70044310094,83353.99665839161,276799.5326668234,105417.06942103716,201773.40982428085,75851.03779092853,106476.42169268735,89828.7672675622,81803.03521026486,102866.50494288048,170411.9362114984,122818.80153905581,150095.4620631552,88364.32951440617,136005.34782356714,83108.63827456252,102233.34642246882,203170.7555679982,89983.8160426424,189550.89865885995,121053.43858889602,132724.4365958536,121944.95910538394,137076.30276685944,198671.39804614903,82772.0531832164,75720.29333526643,73676.3663014674,169336.11552713654,98726.12128139289,97054.30240778554,85180.67920503671,172584.7621107306,95918.16028271167,105568.82301166136,149624.01646140337,102104.9850044741,194634.89722746666,148001.85235104754,141481.68894480675,103098.8880261948,253903.35051573874
2018-05-31,245426.82019870458,105286.09942659023,85956.60088080946,103177.1497878124,199820.3372632494,194976.07404524888,101386.86592317745,118422.43062325261,100218.10464187387,83834.9935907903,278584.0180391752,105882.59842482289,203390.31903299483,76115.93804479732,107167.79855099307,90266.60743343472,82270.76548804752,103085.03021717323,171674.8148706195,123306.90006832001,150994.5083742261,89002.31840045917,136690.18892044964,83616.34981179965,102614.00215561932,204410.25779204804,90446.97434895349,189412.09463533916,121565.53042828283,133628.3590735352,122292.98988685432,137525.4482545453,200897.1599884947,83190.06749567266,76232.28650541886,73851.85042911375,170616.56614097796,99143.53336327372,97796.5479417639,85617.31894720765,173345.62111252325,96469.27847258741,106323.98875931992,150859.5259854316,102530.82562307277,195049.628744994,149531.20670590727,142374.1183007994,103836.16778637313,254452.71910663514
2018-06-30,245393.79145498053,105363.60203499535,85940.66663369442,103628.42950100532,201038.56750397265,196150.65946470838,101446.08671826535,118780.8079533719,100645.27632589581,84108.64349315368,279935.6437047344,106203.75185894228,204688.69316363876,76061.25653441939,107697.42224369833,90514.24380134128,82524.31173592663,102862.57849037154,172907.65218896666,123622.07965123319,151731.91445743965,89334.7965761235,132290.57763440558,83793.8287165252,102428.76732498137,205457.97000409674,90776.9892127894,188916.83479472436,121955.62845275218,134412.07530429377,122536.33007274193,137755.95825153953,202847.8108444109,83658.63566422259,76549.41552470204,73837.96162989664,171574.36674832532,99292.45799018755,98378.4503814691,85856.16095204714,173693.81176932008,96844.28001187107,106683.60360561383,151842.28862498477,102703.04978444414,195040.61396332935,150859.3421197294,143000.32950295167,104045.77336478696,254501.3200081163
2018-07-31,245432.85583217218,105650.7505170491,86041.47531304747,104217.51546974453,201878.99893828965,197491.75094512827,101436.66947663887,119028.35058089407,101198.62457238519,84480.7056025508,281272.2996132091,106655.33435532759,206262.07010183556,75981.92795955758,108257.63358405698,90789.13866719278,80084.47194552766,102781.70141333836,173847.8588840952,123905.98536100116,152638.5476649261,90312.34465159806,132692.71593754235,83902.52876685791,102168.50309095175,206684.6433521955,91165.5293613377,188732.10042198902,122506.98366146283,135333.1334349419,123058.71636947415,138341.2622186401,204974.37519965126,84195.41485223894,76862.3791059678,73852.72222859012,172637.86676081692,99381.43482166881,98829.3093596172,86174.20307326436,174323.25404672002,97307.2680779786,105941.19562699407,153080.4479632344,102883.45799347968,195498.92417802726,152375.2540951067,143879.64506307818,104049.17762261166,255353.21417474365
2018-08-31,245440.60392807648,105987.64171683244,86044.26377757831,104821.61021581956,202547.03264386024,198832.70118265,101481.17011463811,119116.30467732128,100144.07440523147,84943.9589624595,282153.7554435434,106894.93786436057,207978.83455832084,75883.09412951676,108811.14850499126,90950.98253543125,80501.97768674015,102722.9857658032,174825.67524360275,124297.38813094431,153674.35258302474,90689.1871105158,133162.1089692576,84039.56115021104,101945.31507088576,207700.34700917153,91550.96760890905,188500.8623035914,123067.12561322041,136124.8763183194,123600.5942353629,139168.10351590664,206921.73796721557,84767.27263728138,77201.54540042841,73902.41888245111,173726.98164224214,99541.01161372458,99394.35908989886,86565.54443592105,174765.27804979365,97807.57449312959,106313.77009805362,154305.71001924295,103118.45456935381,196199.6173026438,153773.9533086705,144608.56801917223,103979.50850756772,256493.09556050724
2018-09-30,245912.31865664193,106330.28375641651,86173.3110222797,105348.40239750904,203066.08347700076,199974.91916816993,101484.58830505825,119397.73226044075,100675.27238747454,85490.68443248786,283037.27255137946,107147.69905803543,209765.42800056023,75829.0831406262,109354.87834966344,91121.54425403774,80953.87649619691,102818.32053930753,175493.99959508557,124599.77112720018,154635.2526411613,91007.2732910414,133660.4929525906,84309.2808952137,101932.34147210895,208551.29962599173,91921.8395472766,188508.49744740018,123629.3521993809,136718.87423699323,124143.57140536458,140194.72706877123,208537.12615232947,85103.06501296612,77586.01743101963,74077.99463458612,174666.0504531837,99606.78124809125,99711.51193069633,86899.2873463364,175156.00888272468,98275.2679404801,106715.81453705147,155398.99125653462,103325.5420507184,197154.10362597162,154909.88085130072,145252.4226404351,104156.17269165158,258381.0736849641
2018-10-31,245936.6590783548,106366.8696484034,86061.24165406762,105875.80393085166,203824.23225888284,200954.224024941,101572.84639168392,119605.89579864315,101228.44419072125,84387.60364116375,283792.7556132723,107257.77610901528,211226.63751293265,75633.40176720587,109762.63529283524,91155.73882308528,81126.32705715642,102579.23530710887,176146.9811591646,124896.03981859003,155210.55019747157,90976.2550285198,133972.4282205262,84619.12499635936,101976.23453753107,209166.11434794826,90831.9263665677,188295.27350126414,123903.44971667122,137004.87389370563,124508.33630281873,141039.69926072142,209823.8069880449,85314.33896826456,77926.4799642037,74155.11132963478,175319.77542346416,99588.38998486157,99990.23006721989,87121.75573554702,175200.26640750922,98571.13124731851,107048.06560713369,156301.2371870721,103501.69405018774,197551.36899332868,155621.1641088536,145463.8179868744,104098.60963124027,259705.09763892586
2018-11-30,245917.59721667474,106444.28624860445,86146.74733110926,106317.62823872599,204248.43171296382,201790.93248720467,101570.25304347093,119846.04142124986,101737.01202432142,84879.71956929674,284407.8477803638,103387.68741574482,212778.16856618488,75446.59946091897,110249.31248053824,91356.62645080133,81396.55764238954,98681.24474361769,176588.2881766869,125124.66606712871,129754.13627796543,91142.87776789593,134335.517891303,85070.65927851008,102467.7767098941,209889.8477436984,91220.5938074971,188127.4535823179,124203.26553915342,137231.06970436487,124862.71928184744,142001.9626617154,210884.72096041244,85336.7869992895,77966.09670340629,74427.64314801531,175817.48522138046,99586.56217735764,100035.616811844,87367.49064492542,175474.48870722347,98867.6486107242,107544.61140673529,157252.21592083576,96225.03833982603,197754.7323576904,156171.48125298036,145875.26661800337,104190.15411955834,260801.08863867898
2018-12-31,245600.8625802026,106565.75546796937,86321.71527020106,106775.97292573997,201696.80116687375,202588.4403444772,101545.95412881726,120057.14063327137,102328.88226475361,85376.57999270156,285159.92196334293,103617.81571188796,214333.74395084102,75343.69355474053,108111.39978325527,91544.08393979988,81681.96976993291,98924.36817472405,176761.97821147295,125310.98332491225,130130.35738776172,91505.45955662883,134659.9874086878,85401.33299993485,103094.31632259337,210567.52593514015,91665.3647255052,187758.52615567925,124436.49783831506,137400.0918802301,125228.46041652025,142804.04635581747,212078.60772467827,85276.15855992593,78755.90579061866,74772.26327202636,176468.91025373596,99669.34115962544,99960.33041542722,87614.16830082223,175959.55142738266,99216.85354053695,106934.24534395746,158135.2493935686,96328.64099755045,197908.92174467555,156793.84190488455,146454.8696873504,104233.02698618044,261439.92479227338
2019-01-31,246658.29576577805,99436.44057775135,86666.82779369743,107448.30468544194,201755.14844695796,203314.48127512916,101498.91532397225,120544.09199436914,102728.47600858378,85983.0154647902,285505.3378436402,103930.8819674282,215810.42996740423,71761.0708640023,108714.49531335388,91823.45865625574,79302.86331034689,99358.33352019358,176888.38919513763,125626.54303018522,130536.11045188853,92092.94165891744,135298.04446808717,85730.3056728808,103642.17403293592,211280.51925376264,90794.67914362188,187567.1434174846,124918.60781368017,137515.67172238912,125780.30920608582,143259.03889555827,213319.32606761414,83605.44514284671,78054.76559135217,72569.02560497329,171868.27075090466,99828.44244317205,99950.91702365677,87952.99416973295,176562.98860750048,99950.72533044705,107249.47860296154,159103.25845642728,90102.47383429112,197973.07260083695,157409.01391469975,147307.63685315065,104313.80682699425,262016.56964080158
